Datetime,Open,High,Low,Close,Adj Close,Volume,"('Datetime', '')","('Close', 'GOOGL')","('High', 'GOOGL')","('Low', 'GOOGL')","('Open', 'GOOGL')","('Volume', 'GOOGL')"
2024-10-22 11:46:00-04:00,164.56500244140625,164.61000061035156,164.55999755859375,164.5800018310547,164.5800018310547,13561.0,,,,,,
2024-10-22 11:47:00-04:00,164.57000732421875,164.5800018310547,164.47000122070312,164.5428924560547,164.5428924560547,21486.0,,,,,,
2024-10-22 11:48:00-04:00,164.5500030517578,164.61000061035156,164.5500030517578,164.5742950439453,164.5742950439453,22015.0,,,,,,
2024-10-22 11:49:00-04:00,164.5749969482422,164.60000610351562,164.55999755859375,164.60000610351562,164.60000610351562,21283.0,,,,,,
2024-10-22 11:50:00-04:00,164.5800018310547,164.60000610351562,164.57420349121094,164.58779907226562,164.58779907226562,13610.0,,,,,,
2024-10-22 11:51:00-04:00,164.5850067138672,164.61000061035156,164.52000427246094,164.56790161132812,164.56790161132812,28766.0,,,,,,
2024-10-22 11:52:00-04:00,164.55999755859375,164.55999755859375,164.41000366210938,164.46499633789062,164.46499633789062,43107.0,,,,,,
2024-10-22 11:53:00-04:00,164.47999572753906,164.50999450683594,164.4499969482422,164.4586944580078,164.4586944580078,23733.0,,,,,,
2024-10-22 11:54:00-04:00,164.4600067138672,164.49000549316406,164.4499969482422,164.4779052734375,164.4779052734375,18119.0,,,,,,
2024-10-22 11:55:00-04:00,164.47500610351562,164.5800018310547,164.47500610351562,164.56900024414062,164.56900024414062,26505.0,,,,,,
2024-10-22 11:56:00-04:00,164.5749969482422,164.5749969482422,164.5,164.50010681152344,164.50010681152344,9657.0,,,,,,
2024-10-22 11:57:00-04:00,164.5,164.50999450683594,164.47999572753906,164.49000549316406,164.49000549316406,11533.0,,,,,,
2024-10-22 11:58:00-04:00,164.5,164.5,164.4250030517578,164.4600067138672,164.4600067138672,18352.0,,,,,,
2024-10-22 11:59:00-04:00,164.47999572753906,164.52000427246094,164.4001007080078,164.41000366210938,164.41000366210938,21498.0,,,,,,
2024-10-22 12:00:00-04:00,164.41000366210938,164.46530151367188,164.33999633789062,164.35400390625,164.35400390625,31355.0,,,,,,
2024-10-22 12:01:00-04:00,164.35499572753906,164.37989807128906,164.28500366210938,164.3000030517578,164.3000030517578,21890.0,,,,,,
2024-10-22 12:02:00-04:00,164.27999877929688,164.35989379882812,164.27000427246094,164.32009887695312,164.32009887695312,19380.0,,,,,,
2024-10-22 12:03:00-04:00,164.3300018310547,164.36630249023438,164.3300018310547,164.3300018310547,164.3300018310547,14985.0,,,,,,
2024-10-22 12:04:00-04:00,164.33999633789062,164.35000610351562,164.30999755859375,164.30999755859375,164.30999755859375,19276.0,,,,,,
2024-10-22 12:05:00-04:00,164.30999755859375,164.30999755859375,164.25599670410156,164.25999450683594,164.25999450683594,13736.0,,,,,,
2024-10-22 12:06:00-04:00,164.25999450683594,164.3300018310547,164.25999450683594,164.2949981689453,164.2949981689453,24133.0,,,,,,
2024-10-22 12:07:00-04:00,164.2801055908203,164.3000030517578,164.25999450683594,164.25999450683594,164.25999450683594,14444.0,,,,,,
2024-10-22 12:08:00-04:00,164.25999450683594,164.2720947265625,164.19000244140625,164.19500732421875,164.19500732421875,39585.0,,,,,,
2024-10-22 12:09:00-04:00,164.19500732421875,164.2050018310547,164.16000366210938,164.1649932861328,164.1649932861328,13331.0,,,,,,
2024-10-22 12:10:00-04:00,164.1649932861328,164.1649932861328,164.1199951171875,164.1300048828125,164.1300048828125,24446.0,,,,,,
2024-10-22 12:11:00-04:00,164.13499450683594,164.24000549316406,164.13499450683594,164.24000549316406,164.24000549316406,23214.0,,,,,,
2024-10-22 12:12:00-04:00,164.25,164.25,164.1929931640625,164.22999572753906,164.22999572753906,10540.0,,,,,,
2024-10-22 12:13:00-04:00,164.22000122070312,164.2899932861328,164.22000122070312,164.27000427246094,164.27000427246094,19704.0,,,,,,
2024-10-22 12:14:00-04:00,164.2899932861328,164.2899932861328,164.22500610351562,164.22999572753906,164.22999572753906,9936.0,,,,,,
2024-10-22 12:15:00-04:00,164.22500610351562,164.25999450683594,164.22000122070312,164.25999450683594,164.25999450683594,14802.0,,,,,,
2024-10-22 12:16:00-04:00,164.27999877929688,164.30999755859375,164.27000427246094,164.30999755859375,164.30999755859375,14076.0,,,,,,
2024-10-22 12:17:00-04:00,164.31849670410156,164.32000732421875,164.27000427246094,164.27420043945312,164.27420043945312,9508.0,,,,,,
2024-10-22 12:18:00-04:00,164.27999877929688,164.30999755859375,164.22999572753906,164.22999572753906,164.22999572753906,15705.0,,,,,,
2024-10-22 12:19:00-04:00,164.22999572753906,164.24000549316406,164.16000366210938,164.1699981689453,164.1699981689453,20148.0,,,,,,
2024-10-22 12:20:00-04:00,164.1750030517578,164.17999267578125,164.16700744628906,164.17010498046875,164.17010498046875,17816.0,,,,,,
2024-10-22 12:21:00-04:00,164.1782989501953,164.1782989501953,164.1300048828125,164.15989685058594,164.15989685058594,13662.0,,,,,,
2024-10-22 12:22:00-04:00,164.16000366210938,164.16000366210938,164.1403045654297,164.14500427246094,164.14500427246094,13650.0,,,,,,
2024-10-22 12:23:00-04:00,164.14500427246094,164.1553955078125,164.11500549316406,164.125,164.125,17237.0,,,,,,
2024-10-22 12:24:00-04:00,164.11500549316406,164.14999389648438,164.0399932861328,164.0399932861328,164.0399932861328,36704.0,,,,,,
2024-10-22 12:25:00-04:00,164.02999877929688,164.06849670410156,164.0,164.0500030517578,164.0500030517578,57016.0,,,,,,
2024-10-22 12:26:00-04:00,164.0500030517578,164.07000732421875,164.00999450683594,164.0500030517578,164.0500030517578,19673.0,,,,,,
2024-10-22 12:27:00-04:00,164.0399932861328,164.1300048828125,164.02499389648438,164.125,164.125,22230.0,,,,,,
2024-10-22 12:28:00-04:00,164.125,164.13999938964844,164.08999633789062,164.10000610351562,164.10000610351562,23397.0,,,,,,
2024-10-22 12:29:00-04:00,164.08999633789062,164.11990356445312,164.04420471191406,164.10000610351562,164.10000610351562,21788.0,,,,,,
2024-10-22 12:30:00-04:00,164.08999633789062,164.14500427246094,164.0850067138672,164.14500427246094,164.14500427246094,15703.0,,,,,,
2024-10-22 12:31:00-04:00,164.14500427246094,164.14999389648438,164.10000610351562,164.14999389648438,164.14999389648438,9983.0,,,,,,
2024-10-22 12:32:00-04:00,164.1699981689453,164.1999969482422,164.13999938964844,164.14999389648438,164.14999389648438,23653.0,,,,,,
2024-10-22 12:33:00-04:00,164.15499877929688,164.2550048828125,164.1320037841797,164.2550048828125,164.2550048828125,37326.0,,,,,,
2024-10-22 12:34:00-04:00,164.25999450683594,164.3000030517578,164.22999572753906,164.25,164.25,18012.0,,,,,,
2024-10-22 12:35:00-04:00,164.24000549316406,164.25999450683594,164.22999572753906,164.23500061035156,164.23500061035156,13021.0,,,,,,
2024-10-22 12:36:00-04:00,164.25,164.25,164.11500549316406,164.14990234375,164.14990234375,22419.0,,,,,,
2024-10-22 12:37:00-04:00,164.16000366210938,164.16000366210938,164.11990356445312,164.152099609375,164.152099609375,17855.0,,,,,,
2024-10-22 12:38:00-04:00,164.16000366210938,164.1750030517578,164.11000061035156,164.1199951171875,164.1199951171875,13225.0,,,,,,
2024-10-22 12:39:00-04:00,164.10000610351562,164.13999938964844,164.09500122070312,164.13999938964844,164.13999938964844,15619.0,,,,,,
2024-10-22 12:40:00-04:00,164.13999938964844,164.1479949951172,164.10499572753906,164.1199951171875,164.1199951171875,17372.0,,,,,,
2024-10-22 12:41:00-04:00,164.1300048828125,164.1374053955078,164.08999633789062,164.1199951171875,164.1199951171875,13485.0,,,,,,
2024-10-22 12:42:00-04:00,164.11990356445312,164.11990356445312,164.0,164.02169799804688,164.02169799804688,63771.0,,,,,,
2024-10-22 12:43:00-04:00,164.02999877929688,164.07000732421875,164.00999450683594,164.0500030517578,164.0500030517578,26241.0,,,,,,
2024-10-22 12:44:00-04:00,164.07000732421875,164.13999938964844,164.07000732421875,164.0850067138672,164.0850067138672,14555.0,,,,,,
2024-10-22 12:45:00-04:00,164.0850067138672,164.10000610351562,164.0800018310547,164.08999633789062,164.08999633789062,14421.0,,,,,,
2024-10-22 12:46:00-04:00,164.0850067138672,164.08999633789062,164.0500030517578,164.05499267578125,164.05499267578125,16175.0,,,,,,
2024-10-22 12:47:00-04:00,164.05999755859375,164.10000610351562,164.05999755859375,164.10000610351562,164.10000610351562,21484.0,,,,,,
2024-10-22 12:48:00-04:00,164.08999633789062,164.10000610351562,164.07000732421875,164.10000610351562,164.10000610351562,16791.0,,,,,,
2024-10-22 12:49:00-04:00,164.09500122070312,164.11000061035156,164.08999633789062,164.10000610351562,164.10000610351562,34983.0,,,,,,
2024-10-22 12:50:00-04:00,164.09800720214844,164.42999267578125,164.0800018310547,164.42999267578125,164.42999267578125,98906.0,,,,,,
2024-10-22 12:51:00-04:00,164.41000366210938,164.41000366210938,164.3300018310547,164.39500427246094,164.39500427246094,19621.0,,,,,,
2024-10-22 12:52:00-04:00,164.4199981689453,164.4687957763672,164.3699951171875,164.4600067138672,164.4600067138672,14949.0,,,,,,
2024-10-22 12:53:00-04:00,164.47999572753906,164.49200439453125,164.4199981689453,164.4499969482422,164.4499969482422,13118.0,,,,,,
2024-10-22 12:54:00-04:00,164.45700073242188,164.50999450683594,164.43499755859375,164.5,164.5,16883.0,,,,,,
2024-10-22 12:55:00-04:00,164.5,164.5500030517578,164.49000549316406,164.53500366210938,164.53500366210938,9226.0,,,,,,
